test_year,stage,n_samples,n_labels,micro_precision,micro_recall,micro_f1,macro_f1,samples_f1,jaccard_samples,mean_binary_entropy
2022,event_aircraft_core,1288,16,0.2529019003595275,0.8258973498825898,0.38722868826675055,0.248790697120798,0.3802930527891708,0.2483219765052063,0.7604799842214645
2022,event_aircraft_weather,1288,16,0.24145425805176843,0.8198591076819859,0.37304434099061284,0.2466138881812941,0.36417562020754385,0.23520127431229915,0.7670625117493425
2022,preliminary,1288,16,0.37484076433121016,0.7896678966789668,0.5083684267357736,0.38303868427899485,0.49996482123811314,0.3580196933846002,0.7017016480093403
2022,mature_factual,1288,16,0.5176705934652145,0.7812814491781281,0.6227272727272727,0.4800426034463854,0.6210639558853845,0.49773026964408956,0.6516991865482471
