test_year,stage,label,rank,term,weight
2023,event_aircraft_core,Aircraft-Aircraft handling/service,1,ev_month_2,4.035155296655053
2023,event_aircraft_core,Aircraft-Aircraft handling/service,2,ev_month_4 ev_state_ca,3.7372893824444753
2023,event_aircraft_core,Aircraft-Aircraft handling/service,3,ev_month_10 ev_state_tx,3.1961651376442286
2023,event_aircraft_core,Aircraft-Aircraft handling/service,4,acft_make_textron_aviation,3.1444508016916948
2023,event_aircraft_core,Aircraft-Aircraft handling/service,5,damage_subs acft_make_textron_aviation,3.1444508016916948
2023,event_aircraft_core,Aircraft-Aircraft handling/service,6,ev_month_11 ev_state_tx,2.9796297960091147
2023,event_aircraft_core,Aircraft-Aircraft handling/service,7,ev_month_2 ev_state_tn,2.857411230798803
2023,event_aircraft_core,Aircraft-Aircraft handling/service,8,damage_dest acft_make_dassault_aviation,2.66884748307171
2023,event_aircraft_core,Aircraft-Aircraft handling/service,9,inj_tot_f_2 inj_tot_s_1,2.612035042519346
2023,event_aircraft_core,Aircraft-Aircraft handling/service,10,ev_month_6 ev_state_ak,2.5952637472958875
2023,event_aircraft_core,Aircraft-Aircraft handling/service,11,ev_month_4,2.583338252058928
2023,event_aircraft_core,Aircraft-Aircraft handling/service,12,acft_model_aa_5 acft_category_air,2.541550837776192
2023,event_aircraft_core,Aircraft-Aircraft handling/service,13,acft_model_aa_5,2.541550837776192
2023,event_aircraft_core,Aircraft-Aircraft handling/service,14,ev_month_10 ev_state_nc,2.452222321904556
2023,event_aircraft_core,Aircraft-Aircraft handling/service,15,acft_model_pa_12,2.350840645933147
2023,event_aircraft_core,Aircraft-Aircraft oper/perf/capability,1,acft_category_gli,1.501974413579554
2023,event_aircraft_core,Aircraft-Aircraft oper/perf/capability,2,damage_dest acft_make_beech,1.2612350203891085
2023,event_aircraft_core,Aircraft-Aircraft oper/perf/capability,3,ev_month_8 ev_state_ak,1.1767839319300122
2023,event_aircraft_core,Aircraft-Aircraft oper/perf/capability,4,damage_subs,0.958160582696229
2023,event_aircraft_core,Aircraft-Aircraft oper/perf/capability,5,ev_month_4,0.9478144308799904
2023,event_aircraft_core,Aircraft-Aircraft oper/perf/capability,6,acft_model_pa_18_150 acft_category_air,0.920182615384093
2023,event_aircraft_core,Aircraft-Aircraft oper/perf/capability,7,acft_model_pa_18_150,0.920182615384093
2023,event_aircraft_core,Aircraft-Aircraft oper/perf/capability,8,ev_month_2 ev_state_az,0.9148631954943501
2023,event_aircraft_core,Aircraft-Aircraft oper/perf/capability,9,acft_make_kitfox,0.9073906438003747
2023,event_aircraft_core,Aircraft-Aircraft oper/perf/capability,10,ev_month_4 ev_state_ga,0.8929134904533319
2023,event_aircraft_core,Aircraft-Aircraft oper/perf/capability,11,acft_category_wsft,0.8558905120712075
2023,event_aircraft_core,Aircraft-Aircraft oper/perf/capability,12,ev_state_wy ev_country_usa,0.8462789714400816
2023,event_aircraft_core,Aircraft-Aircraft oper/perf/capability,13,ev_state_wy,0.8462789714400816
2023,event_aircraft_core,Aircraft-Aircraft oper/perf/capability,14,cert_max_gr_wt_2000 num_eng_1,0.8343057719900183
2023,event_aircraft_core,Aircraft-Aircraft oper/perf/capability,15,ev_month_4 ev_state_co,0.831927405563914
2023,event_aircraft_core,Aircraft-Aircraft power plant,1,ev_month_4 ev_state_wa,1.960294075418149
2023,event_aircraft_core,Aircraft-Aircraft power plant,2,ev_month_11 ev_state_fl,1.7593658409886472
2023,event_aircraft_core,Aircraft-Aircraft power plant,3,damage_subs acft_make_beech,1.3687162546911513
2023,event_aircraft_core,Aircraft-Aircraft power plant,4,ev_month_9 ev_state_pa,1.3425296266915272
2023,event_aircraft_core,Aircraft-Aircraft power plant,5,ev_month_7 ev_state_ca,1.330719284188405
2023,event_aircraft_core,Aircraft-Aircraft power plant,6,ev_month_8 ev_state_in,1.3067965394391396
2023,event_aircraft_core,Aircraft-Aircraft power plant,7,acft_make_stinson,1.3047985657492427
2023,event_aircraft_core,Aircraft-Aircraft power plant,8,acft_category_air,1.2929109707484894
2023,event_aircraft_core,Aircraft-Aircraft power plant,9,ev_month_1 ev_state_ut,1.2850510911359765
2023,event_aircraft_core,Aircraft-Aircraft power plant,10,acft_model_aerostar_600 acft_category_air,1.2413695312322945
2023,event_aircraft_core,Aircraft-Aircraft power plant,11,acft_model_aerostar_600,1.2413695312322945
2023,event_aircraft_core,Aircraft-Aircraft power plant,12,acft_category_air cert_max_gr_wt_1600,1.2100668771030412
2023,event_aircraft_core,Aircraft-Aircraft power plant,13,ev_month_7 ev_state_la,1.1925833066965186
2023,event_aircraft_core,Aircraft-Aircraft power plant,14,ev_highest_injury_missing,1.1673400054249432
2023,event_aircraft_core,Aircraft-Aircraft power plant,15,ev_highest_injury_missing inj_tot_f_0,1.1673400054249432
2023,event_aircraft_core,Aircraft-Aircraft propeller/rotor,1,acft_category_heli,7.876421888116909
2023,event_aircraft_core,Aircraft-Aircraft propeller/rotor,2,ev_month_2 ev_state_ca,3.451117491103257
2023,event_aircraft_core,Aircraft-Aircraft propeller/rotor,3,ev_month_6 ev_state_mn,2.8350387608828482
2023,event_aircraft_core,Aircraft-Aircraft propeller/rotor,4,damage_subs acft_make_enstrom,2.817983630748219
2023,event_aircraft_core,Aircraft-Aircraft propeller/rotor,5,acft_make_eurocopter_deutschland_gmbh,2.7271970409193265
2023,event_aircraft_core,Aircraft-Aircraft propeller/rotor,6,damage_subs acft_make_eurocopter_deutschland_gmbh,2.7271970409193265
2023,event_aircraft_core,Aircraft-Aircraft propeller/rotor,7,ev_month_8,2.621372144832986
2023,event_aircraft_core,Aircraft-Aircraft propeller/rotor,8,ev_state_ca ev_country_usa,2.593300298023015
2023,event_aircraft_core,Aircraft-Aircraft propeller/rotor,9,ev_state_ca,2.593300298023015
2023,event_aircraft_core,Aircraft-Aircraft propeller/rotor,10,acft_make_enstrom,2.4206522718217123
2023,event_aircraft_core,Aircraft-Aircraft propeller/rotor,11,acft_model_zodiac_601_xl,2.4092257896482208
2023,event_aircraft_core,Aircraft-Aircraft propeller/rotor,12,acft_model_zodiac_601_xl acft_category_air,2.4092257896482208
2023,event_aircraft_core,Aircraft-Aircraft propeller/rotor,13,damage_subs acft_make_velocity,2.3743331519246738
2023,event_aircraft_core,Aircraft-Aircraft propeller/rotor,14,acft_make_velocity,2.250670265209629
2023,event_aircraft_core,Aircraft-Aircraft propeller/rotor,15,ev_month_8 ev_state_az,2.2004291368468287
2023,event_aircraft_core,Aircraft-Aircraft structures,1,ev_month_3 ev_state_tn,3.8300999493673284
2023,event_aircraft_core,Aircraft-Aircraft structures,2,ev_month_4 ev_state_ca,3.027193649487082
2023,event_aircraft_core,Aircraft-Aircraft structures,3,ev_month_8 ev_state_id,2.7069166520480636
2023,event_aircraft_core,Aircraft-Aircraft structures,4,ev_month_4 ev_state_ma,2.690838932544946
2023,event_aircraft_core,Aircraft-Aircraft structures,5,acft_model_lancair_evolution acft_category_air,2.533691101952163
2023,event_aircraft_core,Aircraft-Aircraft structures,6,acft_model_lancair_evolution,2.533691101952163
2023,event_aircraft_core,Aircraft-Aircraft structures,7,cert_max_gr_wt_600 num_eng_1,2.4749854125259274
2023,event_aircraft_core,Aircraft-Aircraft structures,8,cert_max_gr_wt_600,2.4749854125259274
2023,event_aircraft_core,Aircraft-Aircraft structures,9,ev_month_6 ev_state_sc,2.4049176192914405
2023,event_aircraft_core,Aircraft-Aircraft structures,10,acft_category_air cert_max_gr_wt_1370,2.3565101530017256
2023,event_aircraft_core,Aircraft-Aircraft structures,11,damage_subs acft_make_embraer_s_a,2.2821501810853992
2023,event_aircraft_core,Aircraft-Aircraft structures,12,acft_model_glasair_iii acft_category_air,2.2442781838374195
2023,event_aircraft_core,Aircraft-Aircraft structures,13,acft_model_glasair_iii,2.2442781838374195
2023,event_aircraft_core,Aircraft-Aircraft structures,14,acft_category_wsft,2.2183596950981705
2023,event_aircraft_core,Aircraft-Aircraft structures,15,cert_max_gr_wt_missing num_eng_2,2.0699054805752723
2023,event_aircraft_core,Aircraft-Aircraft systems,1,num_eng_2 phase_flt_spec_missing,1.7543329558199325
2023,event_aircraft_core,Aircraft-Aircraft systems,2,num_eng_2,1.7543329558199325
2023,event_aircraft_core,Aircraft-Aircraft systems,3,ev_month_9 ev_state_ak,1.54807138447404
2023,event_aircraft_core,Aircraft-Aircraft systems,4,acft_make_dassault_aviation,1.4357879534890317
2023,event_aircraft_core,Aircraft-Aircraft systems,5,damage_subs acft_make_navion,1.3602893280085786
2023,event_aircraft_core,Aircraft-Aircraft systems,6,ev_month_7 ev_state_ca,1.3256001857135513
2023,event_aircraft_core,Aircraft-Aircraft systems,7,ev_month_10,1.2880732994345543
2023,event_aircraft_core,Aircraft-Aircraft systems,8,ev_month_6,1.2580183547089756
2023,event_aircraft_core,Aircraft-Aircraft systems,9,ev_month_8 ev_state_ar,1.246519029644534
2023,event_aircraft_core,Aircraft-Aircraft systems,10,ev_month_4 ev_state_va,1.2347961538999719
2023,event_aircraft_core,Aircraft-Aircraft systems,11,acft_category_air,1.1854069095227813
2023,event_aircraft_core,Aircraft-Aircraft systems,12,acft_make_navion,1.1802711017612195
2023,event_aircraft_core,Aircraft-Aircraft systems,13,acft_model_ii,1.140462927982612
2023,event_aircraft_core,Aircraft-Aircraft systems,14,acft_make_sikorsky,1.137243950040021
2023,event_aircraft_core,Aircraft-Aircraft systems,15,ev_month_4 ev_state_tn,1.1350476744256646
2023,event_aircraft_core,Aircraft-Fluids/misc hardware,1,damage_subs acft_make_beech,2.2986205710577385
2023,event_aircraft_core,Aircraft-Fluids/misc hardware,2,damage_subs acft_make_piper,2.0513757198435405
2023,event_aircraft_core,Aircraft-Fluids/misc hardware,3,acft_make_piper,1.839308995242165
2023,event_aircraft_core,Aircraft-Fluids/misc hardware,4,ev_month_8 ev_state_ut,1.7580901987797934
2023,event_aircraft_core,Aircraft-Fluids/misc hardware,5,acft_model_ch_750,1.6652996243815574
2023,event_aircraft_core,Aircraft-Fluids/misc hardware,6,acft_model_ch_750 acft_category_air,1.6652996243815574
2023,event_aircraft_core,Aircraft-Fluids/misc hardware,7,ev_month_10,1.5912874908274637
2023,event_aircraft_core,Aircraft-Fluids/misc hardware,8,ev_month_6 ev_state_nc,1.471570119137402
2023,event_aircraft_core,Aircraft-Fluids/misc hardware,9,acft_make_rockwell acft_model_500,1.4141575740292682
2023,event_aircraft_core,Aircraft-Fluids/misc hardware,10,acft_category_air cert_max_gr_wt_missing,1.408093204447308
2023,event_aircraft_core,Aircraft-Fluids/misc hardware,11,cert_max_gr_wt_3800,1.3934115385295274
2023,event_aircraft_core,Aircraft-Fluids/misc hardware,12,acft_category_air cert_max_gr_wt_3800,1.3934115385295274
2023,event_aircraft_core,Aircraft-Fluids/misc hardware,13,ev_month_10 ev_state_wa,1.3931570608241792
2023,event_aircraft_core,Aircraft-Fluids/misc hardware,14,ev_month_1 ev_state_al,1.3889845748424805
2023,event_aircraft_core,Aircraft-Fluids/misc hardware,15,ev_month_3 ev_state_az,1.335130119937121
2023,event_aircraft_core,Environmental issues-Conditions/weather/phenomena,1,inj_tot_s_1 damage_missing,2.515425067097627
2023,event_aircraft_core,Environmental issues-Conditions/weather/phenomena,2,damage_missing,1.6020088915528021
2023,event_aircraft_core,Environmental issues-Conditions/weather/phenomena,3,damage_dest acft_make_piper,1.573505699592754
2023,event_aircraft_core,Environmental issues-Conditions/weather/phenomena,4,acft_category_gli,1.4144220328512533
2023,event_aircraft_core,Environmental issues-Conditions/weather/phenomena,5,acft_category_heli cert_max_gr_wt_missing,1.3276523146333534
2023,event_aircraft_core,Environmental issues-Conditions/weather/phenomena,6,damage_missing acft_make_boeing,1.277704673615174
2023,event_aircraft_core,Environmental issues-Conditions/weather/phenomena,7,ev_month_12,1.269828623513412
2023,event_aircraft_core,Environmental issues-Conditions/weather/phenomena,8,ev_month_8 ev_state_mn,1.2655311624402794
2023,event_aircraft_core,Environmental issues-Conditions/weather/phenomena,9,ev_month_9 ev_state_ak,1.2233257058092113
2023,event_aircraft_core,Environmental issues-Conditions/weather/phenomena,10,ev_month_11 ev_state_nc,1.2069561723000155
2023,event_aircraft_core,Environmental issues-Conditions/weather/phenomena,11,ev_month_4,1.1834453318820086
2023,event_aircraft_core,Environmental issues-Conditions/weather/phenomena,12,ev_state_id,1.1153370852019409
2023,event_aircraft_core,Environmental issues-Conditions/weather/phenomena,13,ev_state_id ev_country_usa,1.1153370852019409
2023,event_aircraft_core,Environmental issues-Conditions/weather/phenomena,14,ev_month_7 ev_state_nc,1.1083466434682878
2023,event_aircraft_core,Environmental issues-Conditions/weather/phenomena,15,ev_month_2 ev_state_ak,1.015685203900603
2023,event_aircraft_core,Environmental issues-Operating environment,1,ev_month_11 ev_state_ga,4.197708664253318
2023,event_aircraft_core,Environmental issues-Operating environment,2,ev_month_7 ev_state_fl,4.1504966400809415
2023,event_aircraft_core,Environmental issues-Operating environment,3,ev_month_9 ev_state_nj,3.5290433578110942
2023,event_aircraft_core,Environmental issues-Operating environment,4,ev_month_12 ev_state_mt,3.52560477118894
2023,event_aircraft_core,Environmental issues-Operating environment,5,cert_max_gr_wt_1102,3.5173200997963217
2023,event_aircraft_core,Environmental issues-Operating environment,6,ev_month_12,3.166847616203105
2023,event_aircraft_core,Environmental issues-Operating environment,7,acft_category_ultr,3.053172771434744
2023,event_aircraft_core,Environmental issues-Operating environment,8,damage_dest acft_make_sikorsky,2.976963712906884
2023,event_aircraft_core,Environmental issues-Operating environment,9,ev_month_7,2.7085644297715525
2023,event_aircraft_core,Environmental issues-Operating environment,10,acft_model_180k acft_category_air,2.634655537147007
2023,event_aircraft_core,Environmental issues-Operating environment,11,acft_make_cessna acft_model_180k,2.634655537147007
2023,event_aircraft_core,Environmental issues-Operating environment,12,acft_model_180k,2.634655537147007
2023,event_aircraft_core,Environmental issues-Operating environment,13,damage_dest acft_make_dassault_aviation,2.5964306109369266
2023,event_aircraft_core,Environmental issues-Operating environment,14,ev_month_4 ev_state_co,2.572226164675857
2023,event_aircraft_core,Environmental issues-Operating environment,15,acft_make_sikorsky,2.557503917408792
2023,event_aircraft_core,Environmental issues-Physical environment,1,acft_category_heli,1.3238295358372496
2023,event_aircraft_core,Environmental issues-Physical environment,2,ev_month_7 ev_state_ak,1.2815743215495625
2023,event_aircraft_core,Environmental issues-Physical environment,3,ev_state_ak,1.2401232160677464
2023,event_aircraft_core,Environmental issues-Physical environment,4,ev_state_ak ev_country_usa,1.2401232160677464
2023,event_aircraft_core,Environmental issues-Physical environment,5,acft_make_air_tractor,1.096861189138523
2023,event_aircraft_core,Environmental issues-Physical environment,6,ev_month_5 ev_state_ar,1.086023595769603
2023,event_aircraft_core,Environmental issues-Physical environment,7,damage_subs acft_make_maule,1.081609101804607
2023,event_aircraft_core,Environmental issues-Physical environment,8,ev_month_1 ev_state_wi,1.0765468695472726
2023,event_aircraft_core,Environmental issues-Physical environment,9,acft_make_robinson,1.0724216501643176
2023,event_aircraft_core,Environmental issues-Physical environment,10,ev_state_ia ev_country_usa,1.0718808580455137
2023,event_aircraft_core,Environmental issues-Physical environment,11,ev_state_ia,1.0718808580455137
2023,event_aircraft_core,Environmental issues-Physical environment,12,ev_month_1,1.071585553665124
2023,event_aircraft_core,Environmental issues-Physical environment,13,acft_model_aventura_ii acft_category_air,1.0711250465166127
2023,event_aircraft_core,Environmental issues-Physical environment,14,acft_model_aventura_ii,1.0711250465166127
2023,event_aircraft_core,Environmental issues-Physical environment,15,ev_month_9 ev_state_il,1.0412572970042717
2023,event_aircraft_core,Not determined-Not determined,1,ev_month_9 ev_state_wy,2.1940957174485307
2023,event_aircraft_core,Not determined-Not determined,2,damage_dest,1.983419022330147
2023,event_aircraft_core,Not determined-Not determined,3,inj_tot_s_0 damage_dest,1.9615431494344002
2023,event_aircraft_core,Not determined-Not determined,4,ev_month_5 ev_state_ky,1.8156439891817837
2023,event_aircraft_core,Not determined-Not determined,5,ev_month_12 ev_state_ak,1.7234478036062324
2023,event_aircraft_core,Not determined-Not determined,6,ev_month_8 ev_state_nc,1.6816744315666512
2023,event_aircraft_core,Not determined-Not determined,7,damage_unk,1.6343971986850307
2023,event_aircraft_core,Not determined-Not determined,8,inj_tot_s_0 damage_unk,1.6343971986850307
2023,event_aircraft_core,Not determined-Not determined,9,ev_month_8 ev_state_il,1.6117972400076834
2023,event_aircraft_core,Not determined-Not determined,10,acft_model_j250_sp,1.5711633549176014
2023,event_aircraft_core,Not determined-Not determined,11,acft_model_j250_sp acft_category_air,1.5711633549176014
2023,event_aircraft_core,Not determined-Not determined,12,damage_dest acft_make_maule,1.540598817478154
2023,event_aircraft_core,Not determined-Not determined,13,ev_month_9 ev_state_co,1.525689288001828
2023,event_aircraft_core,Not determined-Not determined,14,acft_model_210,1.502596904915348
2023,event_aircraft_core,Not determined-Not determined,15,acft_model_210 acft_category_air,1.502596904915348
2023,event_aircraft_core,Organizational issues-Support/oversight/monitoring,1,ev_month_5 ev_state_nj,3.6349116357128377
2023,event_aircraft_core,Organizational issues-Support/oversight/monitoring,2,ev_highest_injury_fatl inj_tot_f_5,3.293069854451084
2023,event_aircraft_core,Organizational issues-Support/oversight/monitoring,3,inj_tot_f_5,3.293069854451084
2023,event_aircraft_core,Organizational issues-Support/oversight/monitoring,4,ev_month_4 ev_state_ne,3.161955183021577
2023,event_aircraft_core,Organizational issues-Support/oversight/monitoring,5,acft_make_dassault,3.0697011208056546
2023,event_aircraft_core,Organizational issues-Support/oversight/monitoring,6,ev_highest_injury_fatl inj_tot_f_6,2.838314117153568
2023,event_aircraft_core,Organizational issues-Support/oversight/monitoring,7,inj_tot_f_6,2.838314117153568
2023,event_aircraft_core,Organizational issues-Support/oversight/monitoring,8,inj_tot_f_6 inj_tot_s_0,2.838314117153568
2023,event_aircraft_core,Organizational issues-Support/oversight/monitoring,9,damage_dest acft_make_sikorsky,2.7340908600524685
2023,event_aircraft_core,Organizational issues-Support/oversight/monitoring,10,ev_month_10 ev_state_az,2.7252562742100377
2023,event_aircraft_core,Organizational issues-Support/oversight/monitoring,11,ev_state_ne ev_country_usa,2.7234759245069124
2023,event_aircraft_core,Organizational issues-Support/oversight/monitoring,12,ev_state_ne,2.7234759245069124
2023,event_aircraft_core,Organizational issues-Support/oversight/monitoring,13,acft_make_eurocopter acft_model_as_350_b3,2.709213487077242
2023,event_aircraft_core,Organizational issues-Support/oversight/monitoring,14,acft_model_as_350_b3,2.709213487077242
2023,event_aircraft_core,Organizational issues-Support/oversight/monitoring,15,acft_model_as_350_b3 acft_category_heli,2.709213487077242
2023,event_aircraft_core,Personnel issues-Action/decision,1,acft_category_heli cert_max_gr_wt_missing,1.5267234224679744
2023,event_aircraft_core,Personnel issues-Action/decision,2,ev_month_10 ev_state_fl,1.28627846272032
2023,event_aircraft_core,Personnel issues-Action/decision,3,ev_month_3 ev_state_mt,1.1383808179796062
2023,event_aircraft_core,Personnel issues-Action/decision,4,ev_month_7 ev_state_wa,1.0866862191214608
2023,event_aircraft_core,Personnel issues-Action/decision,5,ev_month_12 ev_state_tx,1.052547901652556
2023,event_aircraft_core,Personnel issues-Action/decision,6,ev_month_4 ev_state_md,1.027508424920854
2023,event_aircraft_core,Personnel issues-Action/decision,7,ev_month_9 ev_state_wi,1.0067955910591868
2023,event_aircraft_core,Personnel issues-Action/decision,8,ev_month_3 ev_state_fl,1.0015160927726954
2023,event_aircraft_core,Personnel issues-Action/decision,9,acft_model_oh_58a acft_category_heli,0.8849358245524688
2023,event_aircraft_core,Personnel issues-Action/decision,10,acft_model_oh_58a,0.8849358245524688
2023,event_aircraft_core,Personnel issues-Action/decision,11,acft_model_rv_6a acft_category_air,0.8416682464052188
2023,event_aircraft_core,Personnel issues-Action/decision,12,acft_model_rv_6a,0.8416682464052188
2023,event_aircraft_core,Personnel issues-Action/decision,13,cert_max_gr_wt_1212 num_eng_1,0.838029201977263
2023,event_aircraft_core,Personnel issues-Action/decision,14,inj_tot_s_3 damage_dest,0.8268498707674234
2023,event_aircraft_core,Personnel issues-Action/decision,15,ev_month_8 ev_state_pa,0.8185579336483362
2023,event_aircraft_core,Personnel issues-Experience/knowledge,1,ev_month_3 ev_state_ar,2.7506980475603795
2023,event_aircraft_core,Personnel issues-Experience/knowledge,2,ev_country_usa ev_highest_injury_fatl,2.7304891588456153
2023,event_aircraft_core,Personnel issues-Experience/knowledge,3,ev_highest_injury_fatl,2.7304891588456153
2023,event_aircraft_core,Personnel issues-Experience/knowledge,4,ev_month_8 ev_state_tx,2.725412679784693
2023,event_aircraft_core,Personnel issues-Experience/knowledge,5,ev_month_6 ev_state_nc,2.536282445249578
2023,event_aircraft_core,Personnel issues-Experience/knowledge,6,ev_month_1 ev_state_co,2.511808255012637
2023,event_aircraft_core,Personnel issues-Experience/knowledge,7,damage_dest acft_make_piper,2.465013356214699
2023,event_aircraft_core,Personnel issues-Experience/knowledge,8,ev_month_11 ev_state_ga,2.290718803625591
2023,event_aircraft_core,Personnel issues-Experience/knowledge,9,ev_month_12 ev_state_fl,2.265627388421539
2023,event_aircraft_core,Personnel issues-Experience/knowledge,10,acft_category_wsft,2.1042254263134246
2023,event_aircraft_core,Personnel issues-Experience/knowledge,11,num_eng_3,2.0976402191229178
2023,event_aircraft_core,Personnel issues-Experience/knowledge,12,num_eng_3 phase_flt_spec_missing,2.0976402191229178
2023,event_aircraft_core,Personnel issues-Experience/knowledge,13,acft_model_750,2.07009523738351
2023,event_aircraft_core,Personnel issues-Experience/knowledge,14,acft_model_750 acft_category_air,2.07009523738351
2023,event_aircraft_core,Personnel issues-Experience/knowledge,15,ev_month_3 ev_state_la,2.0631792079020737
2023,event_aircraft_core,Personnel issues-Physical,1,ev_month_8 ev_state_pa,3.544513929125378
2023,event_aircraft_core,Personnel issues-Physical,2,ev_highest_injury_fatl,3.3439484762012652
2023,event_aircraft_core,Personnel issues-Physical,3,ev_country_usa ev_highest_injury_fatl,3.3439484762012652
2023,event_aircraft_core,Personnel issues-Physical,4,damage_subs acft_make_cub_crafters_inc,2.8480052420447577
2023,event_aircraft_core,Personnel issues-Physical,5,acft_make_cub_crafters_inc,2.8480052420447577
2023,event_aircraft_core,Personnel issues-Physical,6,ev_month_9 ev_state_wy,2.7792907797515265
2023,event_aircraft_core,Personnel issues-Physical,7,inj_tot_f_1 inj_tot_s_0,2.6708165976784666
2023,event_aircraft_core,Personnel issues-Physical,8,ev_month_9,2.361218769242259
2023,event_aircraft_core,Personnel issues-Physical,9,ev_month_3,2.270673807191747
2023,event_aircraft_core,Personnel issues-Physical,10,ev_month_9 ev_state_nj,2.2580793715531433
2023,event_aircraft_core,Personnel issues-Physical,11,ev_month_3 ev_state_ak,2.226960613118993
2023,event_aircraft_core,Personnel issues-Physical,12,ev_month_11 ev_state_tx,2.163464924665656
2023,event_aircraft_core,Personnel issues-Physical,13,ev_month_7 ev_state_mo,1.9957047452055674
2023,event_aircraft_core,Personnel issues-Physical,14,ev_month_7 ev_state_md,1.9887352740150521
2023,event_aircraft_core,Personnel issues-Physical,15,acft_model_172r acft_category_air,1.98702812084334
2023,event_aircraft_core,Personnel issues-Psychological,1,ev_month_7 ev_state_ak,2.3769441484141085
2023,event_aircraft_core,Personnel issues-Psychological,2,inj_tot_s_0 damage_minr,1.9745200144645325
2023,event_aircraft_core,Personnel issues-Psychological,3,acft_category_heli,1.8982668273617245
2023,event_aircraft_core,Personnel issues-Psychological,4,inj_tot_s_0 damage_dest,1.8643574990035776
2023,event_aircraft_core,Personnel issues-Psychological,5,ev_month_3 ev_state_va,1.5497561142445921
2023,event_aircraft_core,Personnel issues-Psychological,6,damage_subs acft_make_bell,1.4707980703134118
2023,event_aircraft_core,Personnel issues-Psychological,7,acft_category_heli cert_max_gr_wt_3350,1.4705286675278166
2023,event_aircraft_core,Personnel issues-Psychological,8,acft_model_rv_8,1.4292614275748132
2023,event_aircraft_core,Personnel issues-Psychological,9,acft_model_rv_8 acft_category_air,1.4292614275748132
2023,event_aircraft_core,Personnel issues-Psychological,10,ev_month_11 ev_state_il,1.4033622050916357
2023,event_aircraft_core,Personnel issues-Psychological,11,ev_month_12,1.3510968574874458
2023,event_aircraft_core,Personnel issues-Psychological,12,ev_month_8 ev_state_pa,1.3480093838812583
2023,event_aircraft_core,Personnel issues-Psychological,13,ev_month_8 ev_state_or,1.344296793292439
2023,event_aircraft_core,Personnel issues-Psychological,14,ev_month_7 ev_state_wi,1.3411088969360894
2023,event_aircraft_core,Personnel issues-Psychological,15,ev_month_7 ev_state_fl,1.3279352474925392
2023,event_aircraft_core,Personnel issues-Task performance,1,ev_month_6,1.1970883413250255
2023,event_aircraft_core,Personnel issues-Task performance,2,ev_month_5,1.1552592076288477
2023,event_aircraft_core,Personnel issues-Task performance,3,ev_month_12 ev_state_az,1.1304638848362325
2023,event_aircraft_core,Personnel issues-Task performance,4,ev_month_9 ev_state_tn,1.1172206705471524
2023,event_aircraft_core,Personnel issues-Task performance,5,ev_month_8 ev_state_ak,1.0301886067857589
2023,event_aircraft_core,Personnel issues-Task performance,6,inj_tot_s_1 damage_subs,0.9767775493698097
2023,event_aircraft_core,Personnel issues-Task performance,7,damage_subs,0.9672795393626313
2023,event_aircraft_core,Personnel issues-Task performance,8,acft_category_air cert_max_gr_wt_2000,0.9599303097218366
2023,event_aircraft_core,Personnel issues-Task performance,9,ev_month_10 ev_state_tx,0.9571621734457548
2023,event_aircraft_core,Personnel issues-Task performance,10,damage_dest acft_make_piper,0.9320152465533899
2023,event_aircraft_core,Personnel issues-Task performance,11,cert_max_gr_wt_2000,0.9205716797488325
2023,event_aircraft_core,Personnel issues-Task performance,12,ev_month_5 ev_state_nv,0.8933419625606953
2023,event_aircraft_core,Personnel issues-Task performance,13,ev_month_6 ev_state_ok,0.8574619441089751
2023,event_aircraft_core,Personnel issues-Task performance,14,ev_month_7 ev_state_id,0.8473786097780428
2023,event_aircraft_core,Personnel issues-Task performance,15,acft_category_ball,0.8445414771763435
2023,event_aircraft_weather,Aircraft-Aircraft handling/service,1,ev_month_2,2.96086208983882
2023,event_aircraft_weather,Aircraft-Aircraft handling/service,2,wx_dew_pt_28,2.6490616661117583
2023,event_aircraft_weather,Aircraft-Aircraft handling/service,3,wx_dew_pt_23,2.527878478482341
2023,event_aircraft_weather,Aircraft-Aircraft handling/service,4,wx_temp_25,2.305179919996752
2023,event_aircraft_weather,Aircraft-Aircraft handling/service,5,wx_dew_pt_28 wind_dir_deg_0,2.263978623918736
2023,event_aircraft_weather,Aircraft-Aircraft handling/service,6,wx_dew_pt_46 wind_dir_deg_310,2.1832912512097913
2023,event_aircraft_weather,Aircraft-Aircraft handling/service,7,wx_temp_50 wx_dew_pt_28,2.141229337185533
2023,event_aircraft_weather,Aircraft-Aircraft handling/service,8,damage_subs acft_make_textron_aviation,2.1116454760118293
2023,event_aircraft_weather,Aircraft-Aircraft handling/service,9,acft_make_textron_aviation,2.1116454760118293
2023,event_aircraft_weather,Aircraft-Aircraft handling/service,10,wx_temp_66 wx_dew_pt_46,2.1064274942918555
2023,event_aircraft_weather,Aircraft-Aircraft handling/service,11,wx_dew_pt_54 wind_dir_deg_250,2.080147366807018
2023,event_aircraft_weather,Aircraft-Aircraft handling/service,12,ev_month_11 ev_state_tx,2.0654934830481535
2023,event_aircraft_weather,Aircraft-Aircraft handling/service,13,acft_model_challenger acft_category_air,2.031208821538258
2023,event_aircraft_weather,Aircraft-Aircraft handling/service,14,sky_cond_ceil_none vis_sm_50_0,2.0192346508803736
2023,event_aircraft_weather,Aircraft-Aircraft handling/service,15,acft_make_quad_city acft_model_challenger,2.0129435864956116
2023,event_aircraft_weather,Aircraft-Aircraft oper/perf/capability,1,acft_category_gli,1.4011175199520995
