test_year,stage,label,rank,term,weight
2022,event_aircraft_weather,Personnel issues-Psychological,10,ev_month_7 ev_state_wi,1.2640132219156006
2022,event_aircraft_weather,Personnel issues-Psychological,11,wx_dew_pt_32,1.2496496584561694
2022,event_aircraft_weather,Personnel issues-Psychological,12,wx_dew_pt_43,1.239225656008021
2022,event_aircraft_weather,Personnel issues-Psychological,13,sky_cond_nonceil_missing,1.1883760639284322
2022,event_aircraft_weather,Personnel issues-Psychological,14,wx_dew_pt_72 wind_dir_deg_0,1.1598533409923755
2022,event_aircraft_weather,Personnel issues-Psychological,15,sky_cond_nonceil_missing sky_cond_ceil_none,1.1588550805767255
2022,event_aircraft_weather,Personnel issues-Task performance,1,altimeter_29_93000030517578,0.9914922293918637
2022,event_aircraft_weather,Personnel issues-Task performance,2,gust_kts_20,0.9844837004977687
2022,event_aircraft_weather,Personnel issues-Task performance,3,ev_month_6,0.8884724256395867
2022,event_aircraft_weather,Personnel issues-Task performance,4,gust_kts_0 altimeter_29_93000030517578,0.8166040948606773
2022,event_aircraft_weather,Personnel issues-Task performance,5,ev_month_3,0.8149234286908199
2022,event_aircraft_weather,Personnel issues-Task performance,6,altimeter_29_93000030517578 wx_cond_basic_vmc,0.8102792395922291
2022,event_aircraft_weather,Personnel issues-Task performance,7,acft_make_piper,0.8096316304721022
2022,event_aircraft_weather,Personnel issues-Task performance,8,wx_dew_pt_32,0.797919740180683
2022,event_aircraft_weather,Personnel issues-Task performance,9,sky_cond_ceil_none vis_sm_10_0,0.7722639393147412
2022,event_aircraft_weather,Personnel issues-Task performance,10,wind_dir_deg_130,0.7561976163649734
2022,event_aircraft_weather,Personnel issues-Task performance,11,wx_dew_pt_7,0.7481738448779751
2022,event_aircraft_weather,Personnel issues-Task performance,12,cert_max_gr_wt_2000,0.7240727518129133
2022,event_aircraft_weather,Personnel issues-Task performance,13,vis_sm_10_0 wx_temp_54,0.7197290310565687
2022,event_aircraft_weather,Personnel issues-Task performance,14,vis_sm_10_0 wx_temp_0,0.7082240480325162
2022,event_aircraft_weather,Personnel issues-Task performance,15,damage_subs,0.6878946001926565
2022,preliminary,Aircraft-Aircraft handling/service,1,ev_month_6 ev_state_ak,2.0499844602533064
2022,preliminary,Aircraft-Aircraft handling/service,2,gust_kts_14,2.0253741103024323
2022,preliminary,Aircraft-Aircraft handling/service,3,wx_temp_82 wx_dew_pt_68,1.9806330276915272
2022,preliminary,Aircraft-Aircraft handling/service,4,acft_make_piper acft_model_pa_12,1.9183323326117663
2022,preliminary,Aircraft-Aircraft handling/service,5,acft_model_pa_12,1.9183323326117663
2022,preliminary,Aircraft-Aircraft handling/service,6,acft_model_pa_12 acft_category_air,1.9183323326117663
2022,preliminary,Aircraft-Aircraft handling/service,7,ev_month_5 ev_state_il,1.9022618031468228
2022,preliminary,Aircraft-Aircraft handling/service,8,acft_make_aeronca,1.6805989471516691
2022,preliminary,Aircraft-Aircraft handling/service,9,damage_subs acft_make_aeronca,1.6805989471516691
2022,preliminary,Aircraft-Aircraft handling/service,10,trailer,1.6665887132826454
2022,preliminary,Aircraft-Aircraft handling/service,11,inspection,1.6565623783526668
2022,preliminary,Aircraft-Aircraft handling/service,12,ev_state_ms ev_country_usa,1.635377995670093
2022,preliminary,Aircraft-Aircraft handling/service,13,ev_state_ms,1.635377995670093
2022,preliminary,Aircraft-Aircraft handling/service,14,gust_kts_0 altimeter_29_770000457763672,1.5213364729495704
2022,preliminary,Aircraft-Aircraft handling/service,15,acft_category_heli,1.5137703152706248
2022,preliminary,Aircraft-Aircraft oper/perf/capability,1,runway,1.4366933522091263
2022,preliminary,Aircraft-Aircraft oper/perf/capability,2,light_cond_dayl sky_cond_nonceil_cler,1.0962628148831899
2022,preliminary,Aircraft-Aircraft oper/perf/capability,3,wind,1.067445784839888
2022,preliminary,Aircraft-Aircraft oper/perf/capability,4,stall,1.0145428792488602
2022,preliminary,Aircraft-Aircraft oper/perf/capability,5,num_eng_1,0.9833060092198472
2022,preliminary,Aircraft-Aircraft oper/perf/capability,6,num_eng_1 phase_flt_spec_missing,0.9833060092198472
2022,preliminary,Aircraft-Aircraft oper/perf/capability,7,nose,0.9380229906568769
2022,preliminary,Aircraft-Aircraft oper/perf/capability,8,crosswind,0.8922461953558238
2022,preliminary,Aircraft-Aircraft oper/perf/capability,9,weight,0.8811165544914917
2022,preliminary,Aircraft-Aircraft oper/perf/capability,10,ev_state_pa,0.8782533020712459
2022,preliminary,Aircraft-Aircraft oper/perf/capability,11,ev_state_pa ev_country_usa,0.8782533020712459
2022,preliminary,Aircraft-Aircraft oper/perf/capability,12,wind_dir_deg_240,0.8755938634712362
2022,preliminary,Aircraft-Aircraft oper/perf/capability,13,flight control,0.8729380200514796
2022,preliminary,Aircraft-Aircraft oper/perf/capability,14,inj_tot_s_1 damage_subs,0.8714609736323179
2022,preliminary,Aircraft-Aircraft oper/perf/capability,15,witness,0.8632945551004504
2022,preliminary,Aircraft-Aircraft power plant,1,engine,4.15053947156265
2022,preliminary,Aircraft-Aircraft power plant,2,cylinder,2.4215449400302336
2022,preliminary,Aircraft-Aircraft power plant,3,oil,2.2960313195161604
2022,preliminary,Aircraft-Aircraft power plant,4,power,2.2479637531219283
2022,preliminary,Aircraft-Aircraft power plant,5,wind_dir_deg_10,1.6415175189299853
2022,preliminary,Aircraft-Aircraft power plant,6,engine power,1.5554797916564307
2022,preliminary,Aircraft-Aircraft power plant,7,magneto,1.523582925555146
2022,preliminary,Aircraft-Aircraft power plant,8,forced landing,1.5148268040662662
2022,preliminary,Aircraft-Aircraft power plant,9,exhaust,1.5097495222015764
2022,preliminary,Aircraft-Aircraft power plant,10,examination engine,1.5041291591069899
2022,preliminary,Aircraft-Aircraft power plant,11,overhaul,1.4786173615065992
2022,preliminary,Aircraft-Aircraft power plant,12,mechanic,1.4651959198154667
2022,preliminary,Aircraft-Aircraft power plant,13,forced,1.453516893906942
2022,preliminary,Aircraft-Aircraft power plant,14,loss,1.439405389030753
2022,preliminary,Aircraft-Aircraft power plant,15,throttle,1.4287573516794094
2022,preliminary,Aircraft-Aircraft propeller/rotor,1,rotor,3.1746312216501504
2022,preliminary,Aircraft-Aircraft propeller/rotor,2,helicopter,2.9225470861543505
2022,preliminary,Aircraft-Aircraft propeller/rotor,3,tail rotor,2.498768584432467
2022,preliminary,Aircraft-Aircraft propeller/rotor,4,tail,2.2167794866508004
2022,preliminary,Aircraft-Aircraft propeller/rotor,5,blade,2.1534282800742086
2022,preliminary,Aircraft-Aircraft propeller/rotor,6,wind_dir_deg_120,2.057850934639691
2022,preliminary,Aircraft-Aircraft propeller/rotor,7,acft_make_enstrom,1.816427654770947
2022,preliminary,Aircraft-Aircraft propeller/rotor,8,damage_subs acft_make_beech,1.8059652799275023
2022,preliminary,Aircraft-Aircraft propeller/rotor,9,main rotor,1.684427298330247
2022,preliminary,Aircraft-Aircraft propeller/rotor,10,acft_make_beech,1.6701828422613703
2022,preliminary,Aircraft-Aircraft propeller/rotor,11,blades,1.6651053187929141
2022,preliminary,Aircraft-Aircraft propeller/rotor,12,wx_dew_pt_72 wind_dir_deg_0,1.6186627927690949
2022,preliminary,Aircraft-Aircraft propeller/rotor,13,wind_dir_deg_120 wind_vel_kts_6,1.5607433699974025
2022,preliminary,Aircraft-Aircraft propeller/rotor,14,wx_temp_81 wx_dew_pt_70,1.527757938158948
2022,preliminary,Aircraft-Aircraft propeller/rotor,15,rotor blade,1.4953051817689718
2022,preliminary,Aircraft-Aircraft structures,1,ev_month_11 ev_state_fl,2.244091653054003
2022,preliminary,Aircraft-Aircraft structures,2,wind_dir_deg_10,2.0024669420439563
2022,preliminary,Aircraft-Aircraft structures,3,windshield,1.9496666582210684
2022,preliminary,Aircraft-Aircraft structures,4,wind_dir_deg_180 wind_vel_kts_7,1.926968866219621
2022,preliminary,Aircraft-Aircraft structures,5,latch,1.8737992851843521
2022,preliminary,Aircraft-Aircraft structures,6,door,1.6207437949526053
2022,preliminary,Aircraft-Aircraft structures,7,acft_category_air cert_max_gr_wt_missing,1.6166878845961787
2022,preliminary,Aircraft-Aircraft structures,8,wx_dew_pt_72 wind_dir_deg_0,1.5903086865344715
2022,preliminary,Aircraft-Aircraft structures,9,wx_temp_63,1.5787954790636092
2022,preliminary,Aircraft-Aircraft structures,10,spar,1.5586818388102777
2022,preliminary,Aircraft-Aircraft structures,11,wx_dew_pt_66,1.5283052459834932
2022,preliminary,Aircraft-Aircraft structures,12,fracture,1.5079907954683662
2022,preliminary,Aircraft-Aircraft structures,13,acft_category_air cert_max_gr_wt_3200,1.5054873806247535
2022,preliminary,Aircraft-Aircraft structures,14,fasteners,1.497230464593305
2022,preliminary,Aircraft-Aircraft structures,15,hinge,1.4919552891880445
2022,preliminary,Aircraft-Aircraft systems,1,landing gear,1.8637639720364143
2022,preliminary,Aircraft-Aircraft systems,2,num_eng_2,1.6936407777129778
2022,preliminary,Aircraft-Aircraft systems,3,num_eng_2 phase_flt_spec_missing,1.6936407777129778
2022,preliminary,Aircraft-Aircraft systems,4,brake,1.6605870189492453
2022,preliminary,Aircraft-Aircraft systems,5,gear,1.5718307648201066
2022,preliminary,Aircraft-Aircraft systems,6,hydraulic,1.3633015220814286
2022,preliminary,Aircraft-Aircraft systems,7,electrical,1.3312596478587246
2022,preliminary,Aircraft-Aircraft systems,8,ev_month_10,1.2986895724558907
2022,preliminary,Aircraft-Aircraft systems,9,brakes,1.234764576398136
2022,preliminary,Aircraft-Aircraft systems,10,trim,1.1942079347981172
2022,preliminary,Aircraft-Aircraft systems,11,position,1.109618195927497
2022,preliminary,Aircraft-Aircraft systems,12,wind_dir_deg_190,1.0940678521914233
2022,preliminary,Aircraft-Aircraft systems,13,landing,1.0818016930559413
2022,preliminary,Aircraft-Aircraft systems,14,wx_dew_pt_75,1.067413816983048
2022,preliminary,Aircraft-Aircraft systems,15,installed,1.0584593450784092
2022,preliminary,Aircraft-Fluids/misc hardware,1,fuel,3.8019624045268667
2022,preliminary,Aircraft-Fluids/misc hardware,2,tank,3.4001951462654527
2022,preliminary,Aircraft-Fluids/misc hardware,3,gallons,2.4151500396043923
2022,preliminary,Aircraft-Fluids/misc hardware,4,fuel tank,2.344593775820458
2022,preliminary,Aircraft-Fluids/misc hardware,5,tanks,2.162246010783825
2022,preliminary,Aircraft-Fluids/misc hardware,6,damage_subs acft_make_piper,1.9172814483502272
2022,preliminary,Aircraft-Fluids/misc hardware,7,fuel tanks,1.914755962403254
2022,preliminary,Aircraft-Fluids/misc hardware,8,ev_month_9,1.6675767524156215
2022,preliminary,Aircraft-Fluids/misc hardware,9,acft_make_piper,1.6674027540752203
2022,preliminary,Aircraft-Fluids/misc hardware,10,oil,1.6551158668716752
2022,preliminary,Aircraft-Fluids/misc hardware,11,wind_vel_kts_10 gust_kts_0,1.505006271090445
2022,preliminary,Aircraft-Fluids/misc hardware,12,wind_dir_deg_150,1.370595323244256
2022,preliminary,Aircraft-Fluids/misc hardware,13,acft_category_air cert_max_gr_wt_1600,1.3475203044827933
2022,preliminary,Aircraft-Fluids/misc hardware,14,ev_state_ne,1.3377745527935982
2022,preliminary,Aircraft-Fluids/misc hardware,15,ev_state_ne ev_country_usa,1.3377745527935982
2022,preliminary,Environmental issues-Conditions/weather/phenomena,1,wind,2.423868988246829
2022,preliminary,Environmental issues-Conditions/weather/phenomena,2,icing,2.2767655278216896
2022,preliminary,Environmental issues-Conditions/weather/phenomena,3,conditions,2.217890801538013
2022,preliminary,Environmental issues-Conditions/weather/phenomena,4,weather,2.1119215216927536
2022,preliminary,Environmental issues-Conditions/weather/phenomena,5,inj_tot_s_1 damage_missing,1.6189027952055055
2022,preliminary,Environmental issues-Conditions/weather/phenomena,6,crosswind,1.4580280846692957
2022,preliminary,Environmental issues-Conditions/weather/phenomena,7,wind_dir_deg_180,1.448415032960811
2022,preliminary,Environmental issues-Conditions/weather/phenomena,8,time accident,1.4279294295377787
2022,preliminary,Environmental issues-Conditions/weather/phenomena,9,damage_missing,1.4008928799803044
2022,preliminary,Environmental issues-Conditions/weather/phenomena,10,phase_flt_spec_missing light_cond_nite,1.370514805615043
2022,preliminary,Environmental issues-Conditions/weather/phenomena,11,light_cond_nite,1.370514805615043
2022,preliminary,Environmental issues-Conditions/weather/phenomena,12,acft_category_ball,1.3354346132188781
2022,preliminary,Environmental issues-Conditions/weather/phenomena,13,wx_cond_basic_imc,1.3072809522515554
2022,preliminary,Environmental issues-Conditions/weather/phenomena,14,gust_kts_17,1.2953282995760567
2022,preliminary,Environmental issues-Conditions/weather/phenomena,15,knots,1.2845817520552343
2022,preliminary,Environmental issues-Operating environment,1,wx_dew_pt_72,1.7549857414499317
2022,preliminary,Environmental issues-Operating environment,2,wx_temp_93,1.549224992767224
2022,preliminary,Environmental issues-Operating environment,3,vis_sm_10_0 wx_temp_93,1.549224992767224
2022,preliminary,Environmental issues-Operating environment,4,num_eng_0,1.5011575384634384
2022,preliminary,Environmental issues-Operating environment,5,num_eng_0 phase_flt_spec_missing,1.5011575384634384
2022,preliminary,Environmental issues-Operating environment,6,gust_kts_0 altimeter_29_84000015258789,1.4946159020013978
2022,preliminary,Environmental issues-Operating environment,7,ev_month_6 ev_state_tx,1.4690993125395782
2022,preliminary,Environmental issues-Operating environment,8,rv,1.4584050078689563
2022,preliminary,Environmental issues-Operating environment,9,acft_category_gli,1.456705951205679
2022,preliminary,Environmental issues-Operating environment,10,helicopter,1.4512102396602262
2022,preliminary,Environmental issues-Operating environment,11,runway,1.445724343201998
2022,preliminary,Environmental issues-Operating environment,12,wind_vel_kts_11,1.4261733346780636
2022,preliminary,Environmental issues-Operating environment,13,altimeter_29_84000015258789 wx_cond_basic_vmc,1.3738064378901054
2022,preliminary,Environmental issues-Operating environment,14,altimeter_29_84000015258789,1.3597627938577392
2022,preliminary,Environmental issues-Operating environment,15,wind_vel_kts_11 gust_kts_0,1.2161704116438483
2022,preliminary,Environmental issues-Physical environment,1,wind_dir_deg_360,1.505453492508508
2022,preliminary,Environmental issues-Physical environment,2,wx_dew_pt_30,1.3496917188270228
2022,preliminary,Environmental issues-Physical environment,3,ev_month_7 ev_state_ak,1.3423764922102133
2022,preliminary,Environmental issues-Physical environment,4,terrain,1.2787406220782895
2022,preliminary,Environmental issues-Physical environment,5,ev_state_ak ev_country_usa,1.2744583919319878
2022,preliminary,Environmental issues-Physical environment,6,ev_state_ak,1.2744583919319878
2022,preliminary,Environmental issues-Physical environment,7,acft_category_heli,1.2022914913129574
2022,preliminary,Environmental issues-Physical environment,8,wx_dew_pt_30 wind_dir_deg_0,1.1842804215811762
2022,preliminary,Environmental issues-Physical environment,9,wind_dir_deg_220,1.1132051428071237
2022,preliminary,Environmental issues-Physical environment,10,collided,1.092313290318853
2022,preliminary,Environmental issues-Physical environment,11,ev_state_tx ev_country_usa,1.0881654974545931
2022,preliminary,Environmental issues-Physical environment,12,ev_state_tx,1.0881654974545931
2022,preliminary,Environmental issues-Physical environment,13,impacted,1.046135197017039
2022,preliminary,Environmental issues-Physical environment,14,acft_make_air_tractor_inc,1.0074520020879334
2022,preliminary,Environmental issues-Physical environment,15,wx_cond_basic_vmc pilot,0.99545507682514
2022,preliminary,Not determined-Not determined,1,fuel,2.0666487427391997
2022,preliminary,Not determined-Not determined,2,engine,1.9643051590347584
2022,preliminary,Not determined-Not determined,3,wind_dir_deg_350 wind_vel_kts_5,1.9470323225038022
2022,preliminary,Not determined-Not determined,4,wind_dir_deg_350,1.8977814364152126
2022,preliminary,Not determined-Not determined,5,wx_temp_81 wx_dew_pt_64,1.832854602231671
2022,preliminary,Not determined-Not determined,6,helicopter,1.335053674016554
2022,preliminary,Not determined-Not determined,7,run,1.2993306386893628
2022,preliminary,Not determined-Not determined,8,vis_sm_10_0 wx_temp_37,1.2323851126770597
2022,preliminary,Not determined-Not determined,9,ev_month_10 ev_state_ak,1.2306766954272668
2022,preliminary,Not determined-Not determined,10,inj_tot_s_0 damage_dest,1.183187953792321
2022,preliminary,Not determined-Not determined,11,airframe,1.1631335283091908
2022,preliminary,Not determined-Not determined,12,wx_temp_37,1.1371627205065535
2022,preliminary,Not determined-Not determined,13,wx_dew_pt_54 wind_dir_deg_0,1.1270043717933245
2022,preliminary,Not determined-Not determined,14,propeller,1.1184987532376405
2022,preliminary,Not determined-Not determined,15,wind_dir_deg_180 wind_vel_kts_7,1.0975484832345623
2022,preliminary,Personnel issues-Action/decision,1,approach,1.1057974417841092
2022,preliminary,Personnel issues-Action/decision,2,said,1.083472446378334
2022,preliminary,Personnel issues-Action/decision,3,wind_dir_deg_210,0.9989262767592596
2022,preliminary,Personnel issues-Action/decision,4,added,0.9694676784799564
2022,preliminary,Personnel issues-Action/decision,5,damage_subs acft_make_air_tractor_inc,0.8692172990478615
2022,preliminary,Personnel issues-Action/decision,6,weight,0.8384001331547677
2022,preliminary,Personnel issues-Action/decision,7,snow,0.82990034422589
2022,preliminary,Personnel issues-Action/decision,8,ev_month_12 ev_state_tx,0.8269479015943125
2022,preliminary,Personnel issues-Action/decision,9,included,0.8227007489334202
2022,preliminary,Personnel issues-Action/decision,10,wind_vel_kts_12,0.8186584440736586
2022,preliminary,Personnel issues-Action/decision,11,distance,0.8183095897719761
2022,preliminary,Personnel issues-Action/decision,12,ev_month_12,0.81280356457526
2022,preliminary,Personnel issues-Action/decision,13,ev_month_7 ev_state_wa,0.8102714310361312
2022,preliminary,Personnel issues-Action/decision,14,departure,0.8098162788452009
2022,preliminary,Personnel issues-Action/decision,15,num_eng_2 phase_flt_spec_missing,0.8042070357894753
2022,preliminary,Personnel issues-Experience/knowledge,1,wind_dir_deg_210,2.692440468581257
2022,preliminary,Personnel issues-Experience/knowledge,2,sky_cond_nonceil_cler sky_cond_ceil_ovc,1.7824435866067048
2022,preliminary,Personnel issues-Experience/knowledge,3,cert_max_gr_wt_missing,1.7582026440013854
2022,preliminary,Personnel issues-Experience/knowledge,4,acft_category_air cert_max_gr_wt_missing,1.7556493325154479
2022,preliminary,Personnel issues-Experience/knowledge,5,num_eng_missing,1.6764170308640958
2022,preliminary,Personnel issues-Experience/knowledge,6,num_eng_missing phase_flt_spec_missing,1.6764170308640958
2022,preliminary,Personnel issues-Experience/knowledge,7,vis_sm_10_0 wx_temp_73,1.5295622614940636
2022,preliminary,Personnel issues-Experience/knowledge,8,ev_month_4,1.4725222248494032
2022,preliminary,Personnel issues-Experience/knowledge,9,wx_temp_73,1.4722243359898197
2022,preliminary,Personnel issues-Experience/knowledge,10,wx_dew_pt_34,1.4010258967248974
2022,preliminary,Personnel issues-Experience/knowledge,11,certificate,1.3861280560798053
2022,preliminary,Personnel issues-Experience/knowledge,12,ev_state_in,1.3354623461755164
2022,preliminary,Personnel issues-Experience/knowledge,13,ev_state_in ev_country_usa,1.3354623461755164
2022,preliminary,Personnel issues-Experience/knowledge,14,wx_dew_pt_41,1.3184980007710336
2022,preliminary,Personnel issues-Experience/knowledge,15,gust_kts_0 altimeter_30_100000381469727,1.3056115279651843
2022,preliminary,Personnel issues-Physical,1,blood,2.579417105295156
2022,preliminary,Personnel issues-Physical,2,gust_kts_0 altimeter_30_239999771118164,2.1519241117373036
2022,preliminary,Personnel issues-Physical,3,altimeter_30_239999771118164 wx_cond_basic_vmc,2.119969135010642
2022,preliminary,Personnel issues-Physical,4,altimeter_30_239999771118164,2.0858876526575623
2022,preliminary,Personnel issues-Physical,5,wind_dir_deg_230 wind_vel_kts_8,1.7505469257642963
2022,preliminary,Personnel issues-Physical,6,wind_dir_deg_230,1.7327342405021962
2022,preliminary,Personnel issues-Physical,7,ng,1.5889016612410622
2022,preliminary,Personnel issues-Physical,8,wx_dew_pt_59 wind_dir_deg_0,1.5825691710152912
2022,preliminary,Personnel issues-Physical,9,light_cond_dayl sky_cond_nonceil_scat,1.542365056557862
2022,preliminary,Personnel issues-Physical,10,sky_cond_nonceil_scat,1.5121120030989992
2022,preliminary,Personnel issues-Physical,11,brain,1.4902972553202998
2022,preliminary,Personnel issues-Physical,12,gust_kts_0 altimeter_29_770000457763672,1.4864908347478962
2022,preliminary,Personnel issues-Physical,13,medical,1.4699933919408215
2022,preliminary,Personnel issues-Physical,14,oxygen,1.4471563520258017
2022,preliminary,Personnel issues-Physical,15,altimeter_29_770000457763672 wx_cond_basic_vmc,1.446837645567417
2022,preliminary,Personnel issues-Psychological,1,acft_category_heli,2.3268625849929467
2022,preliminary,Personnel issues-Psychological,2,ev_month_7 ev_state_ak,1.808621917434676
2022,preliminary,Personnel issues-Psychological,3,acft_make_bell,1.489625950883934
2022,preliminary,Personnel issues-Psychological,4,ev_month_7,1.3644541369382714
2022,preliminary,Personnel issues-Psychological,5,damage_subs acft_make_bell,1.3332042628019987
2022,preliminary,Personnel issues-Psychological,6,ev_state_ca,1.3293002233584912
2022,preliminary,Personnel issues-Psychological,7,ev_state_ca ev_country_usa,1.3293002233584912
2022,preliminary,Personnel issues-Psychological,8,wx_dew_pt_32,1.3241848370947695
2022,preliminary,Personnel issues-Psychological,9,wx_dew_pt_30,1.2878617332344755
2022,preliminary,Personnel issues-Psychological,10,wind_dir_deg_360,1.2549902301130647
2022,preliminary,Personnel issues-Psychological,11,ev_state_az ev_country_usa,1.2505235144330953
2022,preliminary,Personnel issues-Psychological,12,ev_state_az,1.2505235144330953
2022,preliminary,Personnel issues-Psychological,13,wx_temp_36,1.2073923792480976
2022,preliminary,Personnel issues-Psychological,14,inj_tot_s_0 damage_minr,1.2058649176587901
2022,preliminary,Personnel issues-Psychological,15,vis_sm_10_0 wx_temp_50,1.1973873039756961
2022,preliminary,Personnel issues-Task performance,1,airplane precluded,1.0476855884768412
2022,preliminary,Personnel issues-Task performance,2,gust_kts_20,0.9489186641064468
2022,preliminary,Personnel issues-Task performance,3,vis_sm_10_0 wx_temp_64,0.9147020310591191
2022,preliminary,Personnel issues-Task performance,4,wx_dew_pt_61,0.9069886597964175
2022,preliminary,Personnel issues-Task performance,5,wind_dir_deg_140,0.8986403777901679
2022,preliminary,Personnel issues-Task performance,6,control,0.8627358473375213
2022,preliminary,Personnel issues-Task performance,7,acft_category_ball,0.8263183693007237
2022,preliminary,Personnel issues-Task performance,8,stall,0.8096811153239448
2022,preliminary,Personnel issues-Task performance,9,ev_state_mt ev_country_usa,0.8050441299221254
2022,preliminary,Personnel issues-Task performance,10,ev_state_mt,0.8050441299221254
2022,preliminary,Personnel issues-Task performance,11,wx_dew_pt_68,0.804588323434959
2022,preliminary,Personnel issues-Task performance,12,damage_subs,0.801138348402003
2022,preliminary,Personnel issues-Task performance,13,inj_tot_s_0 damage_subs,0.7982853204953164
2022,preliminary,Personnel issues-Task performance,14,ev_month_5,0.7652587386301463
2022,preliminary,Personnel issues-Task performance,15,gust_kts_17,0.762607304051268
2022,mature_factual,Aircraft-Aircraft handling/service,1,trailer,2.453554567688492
2022,mature_factual,Aircraft-Aircraft handling/service,2,pad,1.5460741570634433
2022,mature_factual,Aircraft-Aircraft handling/service,3,helicopter rolled,1.3974942979864835
2022,mature_factual,Aircraft-Aircraft handling/service,4,tube,1.366925849334646
2022,mature_factual,Aircraft-Aircraft handling/service,5,parking brake,1.3097006130775848
2022,mature_factual,Aircraft-Aircraft handling/service,6,lighter,1.2907252168489705
2022,mature_factual,Aircraft-Aircraft handling/service,7,engine started,1.2846316270215903
2022,mature_factual,Aircraft-Aircraft handling/service,8,limit,1.2836255254984712
2022,mature_factual,Aircraft-Aircraft handling/service,9,gross,1.250362611084103
2022,mature_factual,Aircraft-Aircraft handling/service,10,crankcase,1.2462973447120471
2022,mature_factual,Aircraft-Aircraft handling/service,11,smoke,1.2174300755366665
2022,mature_factual,Aircraft-Aircraft handling/service,12,report mechanical,1.217299037478605
2022,mature_factual,Aircraft-Aircraft handling/service,13,diverted,1.193674367228399
2022,mature_factual,Aircraft-Aircraft handling/service,14,gross weight,1.1866114208104181
2022,mature_factual,Aircraft-Aircraft handling/service,15,breather tube,1.1802561761055688
2022,mature_factual,Aircraft-Aircraft oper/perf/capability,1,runway,2.059939241311145
2022,mature_factual,Aircraft-Aircraft oper/perf/capability,2,wind,2.0230885844994564
2022,mature_factual,Aircraft-Aircraft oper/perf/capability,3,stall,1.6526352338207775
2022,mature_factual,Aircraft-Aircraft oper/perf/capability,4,airspeed,1.591030581531778
2022,mature_factual,Aircraft-Aircraft oper/perf/capability,5,veered,1.5619638791628097
2022,mature_factual,Aircraft-Aircraft oper/perf/capability,6,hard,1.4640539216491801
2022,mature_factual,Aircraft-Aircraft oper/perf/capability,7,nose,1.4389182594258274
2022,mature_factual,Aircraft-Aircraft oper/perf/capability,8,bounced,1.414445692682867
2022,mature_factual,Aircraft-Aircraft oper/perf/capability,9,crosswind,1.3605278572653425
2022,mature_factual,Aircraft-Aircraft oper/perf/capability,10,stalled,1.2623798360878202
2022,mature_factual,Aircraft-Aircraft oper/perf/capability,11,aerodynamic,1.1774700377689729
2022,mature_factual,Aircraft-Aircraft oper/perf/capability,12,aerodynamic stall,1.1732246174725542
2022,mature_factual,Aircraft-Aircraft oper/perf/capability,13,mechanical malfunctions,1.159385222960923
2022,mature_factual,Aircraft-Aircraft oper/perf/capability,14,right rudder,1.156052302724506
2022,mature_factual,Aircraft-Aircraft oper/perf/capability,15,veered left,1.1298562968501555
2022,mature_factual,Aircraft-Aircraft power plant,1,engine,4.103623524507491
2022,mature_factual,Aircraft-Aircraft power plant,2,power,2.6975537425025027
2022,mature_factual,Aircraft-Aircraft power plant,3,oil,2.2506661268124573
2022,mature_factual,Aircraft-Aircraft power plant,4,cylinder,2.182460206410734
2022,mature_factual,Aircraft-Aircraft power plant,5,throttle,2.0454852576980547
2022,mature_factual,Aircraft-Aircraft power plant,6,loss engine,2.014579916506254
2022,mature_factual,Aircraft-Aircraft power plant,7,loss,1.96170192694709
2022,mature_factual,Aircraft-Aircraft power plant,8,examination engine,1.8758711614066605
2022,mature_factual,Aircraft-Aircraft power plant,9,engine power,1.8641461641691974
2022,mature_factual,Aircraft-Aircraft power plant,10,partial,1.7319152465204666
2022,mature_factual,Aircraft-Aircraft power plant,11,forced landing,1.6139424011017407
2022,mature_factual,Aircraft-Aircraft power plant,12,forced,1.573303473371742
2022,mature_factual,Aircraft-Aircraft power plant,13,exhaust,1.557056277953901
2022,mature_factual,Aircraft-Aircraft power plant,14,mechanic,1.5282093093290285
2022,mature_factual,Aircraft-Aircraft power plant,15,mixture,1.5224528341690622
2022,mature_factual,Aircraft-Aircraft propeller/rotor,1,rotor,3.0506262872147234
2022,mature_factual,Aircraft-Aircraft propeller/rotor,2,tail rotor,2.317956485804137
2022,mature_factual,Aircraft-Aircraft propeller/rotor,3,blade,2.2175243728257636
2022,mature_factual,Aircraft-Aircraft propeller/rotor,4,blades,2.0027921568637157
2022,mature_factual,Aircraft-Aircraft propeller/rotor,5,propellers,1.998674396138883
2022,mature_factual,Aircraft-Aircraft propeller/rotor,6,helicopter,1.9840336999208361
2022,mature_factual,Aircraft-Aircraft propeller/rotor,7,propeller,1.7881629932149414
2022,mature_factual,Aircraft-Aircraft propeller/rotor,8,main rotor,1.7873418088109048
2022,mature_factual,Aircraft-Aircraft propeller/rotor,9,tail,1.7361844694407556
2022,mature_factual,Aircraft-Aircraft propeller/rotor,10,rotor blade,1.588095732904805
2022,mature_factual,Aircraft-Aircraft propeller/rotor,11,gearbox,1.5303090984941559
2022,mature_factual,Aircraft-Aircraft propeller/rotor,12,clutch,1.5237333653334935
2022,mature_factual,Aircraft-Aircraft propeller/rotor,13,rpm,1.4642014919084285
2022,mature_factual,Aircraft-Aircraft propeller/rotor,14,thrust,1.4335558589547652
2022,mature_factual,Aircraft-Aircraft propeller/rotor,15,revealed propeller,1.3540042324411563
