method,test_year,positive_coverage,close_positive_precision,overall_coverage,empirical_all_risk,lower_positive_coverage,certified_all_bound,child_positive_alpha,parent_positive_alpha,personnel_parent_positive_alpha,parent_positive_floor,negative_alpha,reliability_floor,child_reliability_lcb_floor,aircraft_child_floor,child_margin
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7005691056910569,0.042154471544715445,0.016068573249513482,0.06777333164060279,0.02,0.08,0.0,0.7,0.1,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7005691056910569,0.042154471544715445,0.016068573249513482,0.06777333164060279,0.02,0.08,0.0,0.7,0.1,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7005691056910569,0.042154471544715445,0.016068573249513482,0.06777333164060279,0.02,0.08,0.0,0.7,0.1,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7206910569105691,0.04894308943089431,0.016068573249513482,0.07354725340437512,0.02,0.08,0.0,0.7,0.12,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7206910569105691,0.04894308943089431,0.016068573249513482,0.07354725340437512,0.02,0.08,0.0,0.7,0.12,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7206910569105691,0.04894308943089431,0.016068573249513482,0.07354725340437512,0.02,0.08,0.0,0.7,0.12,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7206910569105691,0.04894308943089431,0.016068573249513482,0.07354725340437512,0.02,0.08,0.0,0.7,0.12,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7005691056910569,0.042154471544715445,0.016068573249513482,0.06777333164060279,0.02,0.08,0.02,0.0,0.1,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7005691056910569,0.042154471544715445,0.016068573249513482,0.06777333164060279,0.02,0.08,0.02,0.0,0.1,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7005691056910569,0.042154471544715445,0.016068573249513482,0.06777333164060279,0.02,0.08,0.02,0.0,0.1,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7005691056910569,0.042154471544715445,0.016068573249513482,0.06777333164060279,0.02,0.08,0.02,0.0,0.1,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7206910569105691,0.04894308943089431,0.016068573249513482,0.07354725340437512,0.02,0.08,0.02,0.0,0.12,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7206910569105691,0.04894308943089431,0.016068573249513482,0.07354725340437512,0.02,0.08,0.02,0.0,0.12,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7206910569105691,0.04894308943089431,0.016068573249513482,0.07354725340437512,0.02,0.08,0.02,0.0,0.12,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7206910569105691,0.04894308943089431,0.016068573249513482,0.07354725340437512,0.02,0.08,0.02,0.0,0.12,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7005691056910569,0.042154471544715445,0.016068573249513482,0.06777333164060279,0.02,0.08,0.02,0.7,0.1,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7005691056910569,0.042154471544715445,0.016068573249513482,0.06777333164060279,0.02,0.08,0.02,0.7,0.1,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7005691056910569,0.042154471544715445,0.016068573249513482,0.06777333164060279,0.02,0.08,0.02,0.7,0.1,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7005691056910569,0.042154471544715445,0.016068573249513482,0.06777333164060279,0.02,0.08,0.02,0.7,0.1,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7206910569105691,0.04894308943089431,0.016068573249513482,0.07354725340437512,0.02,0.08,0.02,0.7,0.12,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7206910569105691,0.04894308943089431,0.016068573249513482,0.07354725340437512,0.02,0.08,0.02,0.7,0.12,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7206910569105691,0.04894308943089431,0.016068573249513482,0.07354725340437512,0.02,0.08,0.02,0.7,0.12,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7206910569105691,0.04894308943089431,0.016068573249513482,0.07354725340437512,0.02,0.08,0.02,0.7,0.12,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7005691056910569,0.042154471544715445,0.016068573249513482,0.06777333164060279,0.02,0.08,0.04,0.0,0.1,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7005691056910569,0.042154471544715445,0.016068573249513482,0.06777333164060279,0.02,0.08,0.04,0.0,0.1,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7005691056910569,0.042154471544715445,0.016068573249513482,0.06777333164060279,0.02,0.08,0.04,0.0,0.1,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7005691056910569,0.042154471544715445,0.016068573249513482,0.06777333164060279,0.02,0.08,0.04,0.0,0.1,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7206910569105691,0.04894308943089431,0.016068573249513482,0.07354725340437512,0.02,0.08,0.04,0.0,0.12,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7206910569105691,0.04894308943089431,0.016068573249513482,0.07354725340437512,0.02,0.08,0.04,0.0,0.12,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7206910569105691,0.04894308943089431,0.016068573249513482,0.07354725340437512,0.02,0.08,0.04,0.0,0.12,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7206910569105691,0.04894308943089431,0.016068573249513482,0.07354725340437512,0.02,0.08,0.04,0.0,0.12,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7005691056910569,0.042154471544715445,0.016068573249513482,0.06777333164060279,0.02,0.08,0.04,0.7,0.1,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7005691056910569,0.042154471544715445,0.016068573249513482,0.06777333164060279,0.02,0.08,0.04,0.7,0.1,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7005691056910569,0.042154471544715445,0.016068573249513482,0.06777333164060279,0.02,0.08,0.04,0.7,0.1,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7005691056910569,0.042154471544715445,0.016068573249513482,0.06777333164060279,0.02,0.08,0.04,0.7,0.1,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7206910569105691,0.04894308943089431,0.016068573249513482,0.07354725340437512,0.02,0.08,0.04,0.7,0.12,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7206910569105691,0.04894308943089431,0.016068573249513482,0.07354725340437512,0.02,0.08,0.04,0.7,0.12,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7206910569105691,0.04894308943089431,0.016068573249513482,0.07354725340437512,0.02,0.08,0.04,0.7,0.12,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7206910569105691,0.04894308943089431,0.016068573249513482,0.07354725340437512,0.02,0.08,0.04,0.7,0.12,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7005691056910569,0.042154471544715445,0.016068573249513482,0.06777333164060279,0.06,0.08,0.0,0.0,0.1,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7005691056910569,0.042154471544715445,0.016068573249513482,0.06777333164060279,0.06,0.08,0.0,0.0,0.1,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7005691056910569,0.042154471544715445,0.016068573249513482,0.06777333164060279,0.06,0.08,0.0,0.0,0.1,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7005691056910569,0.042154471544715445,0.016068573249513482,0.06777333164060279,0.06,0.08,0.0,0.0,0.1,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7206910569105691,0.04894308943089431,0.016068573249513482,0.07354725340437512,0.06,0.08,0.0,0.0,0.12,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7206910569105691,0.04894308943089431,0.016068573249513482,0.07354725340437512,0.06,0.08,0.0,0.0,0.12,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7206910569105691,0.04894308943089431,0.016068573249513482,0.07354725340437512,0.06,0.08,0.0,0.0,0.12,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7206910569105691,0.04894308943089431,0.016068573249513482,0.07354725340437512,0.06,0.08,0.0,0.0,0.12,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7005691056910569,0.042154471544715445,0.016068573249513482,0.06777333164060279,0.06,0.08,0.0,0.7,0.1,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7005691056910569,0.042154471544715445,0.016068573249513482,0.06777333164060279,0.06,0.08,0.0,0.7,0.1,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7005691056910569,0.042154471544715445,0.016068573249513482,0.06777333164060279,0.06,0.08,0.0,0.7,0.1,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7005691056910569,0.042154471544715445,0.016068573249513482,0.06777333164060279,0.06,0.08,0.0,0.7,0.1,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7206910569105691,0.04894308943089431,0.016068573249513482,0.07354725340437512,0.06,0.08,0.0,0.7,0.12,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7206910569105691,0.04894308943089431,0.016068573249513482,0.07354725340437512,0.06,0.08,0.0,0.7,0.12,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7206910569105691,0.04894308943089431,0.016068573249513482,0.07354725340437512,0.06,0.08,0.0,0.7,0.12,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7206910569105691,0.04894308943089431,0.016068573249513482,0.07354725340437512,0.06,0.08,0.0,0.7,0.12,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7005691056910569,0.042154471544715445,0.016068573249513482,0.06777333164060279,0.06,0.08,0.02,0.0,0.1,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7005691056910569,0.042154471544715445,0.016068573249513482,0.06777333164060279,0.06,0.08,0.02,0.0,0.1,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7005691056910569,0.042154471544715445,0.016068573249513482,0.06777333164060279,0.06,0.08,0.02,0.0,0.1,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7005691056910569,0.042154471544715445,0.016068573249513482,0.06777333164060279,0.06,0.08,0.02,0.0,0.1,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7206910569105691,0.04894308943089431,0.016068573249513482,0.07354725340437512,0.06,0.08,0.02,0.0,0.12,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7206910569105691,0.04894308943089431,0.016068573249513482,0.07354725340437512,0.06,0.08,0.02,0.0,0.12,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7206910569105691,0.04894308943089431,0.016068573249513482,0.07354725340437512,0.06,0.08,0.02,0.0,0.12,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7206910569105691,0.04894308943089431,0.016068573249513482,0.07354725340437512,0.06,0.08,0.02,0.0,0.12,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7005691056910569,0.042154471544715445,0.016068573249513482,0.06777333164060279,0.06,0.08,0.02,0.7,0.1,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7005691056910569,0.042154471544715445,0.016068573249513482,0.06777333164060279,0.06,0.08,0.02,0.7,0.1,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7005691056910569,0.042154471544715445,0.016068573249513482,0.06777333164060279,0.06,0.08,0.02,0.7,0.1,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7005691056910569,0.042154471544715445,0.016068573249513482,0.06777333164060279,0.06,0.08,0.02,0.7,0.1,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7206910569105691,0.04894308943089431,0.016068573249513482,0.07354725340437512,0.06,0.08,0.02,0.7,0.12,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7206910569105691,0.04894308943089431,0.016068573249513482,0.07354725340437512,0.06,0.08,0.02,0.7,0.12,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7206910569105691,0.04894308943089431,0.016068573249513482,0.07354725340437512,0.06,0.08,0.02,0.7,0.12,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7206910569105691,0.04894308943089431,0.016068573249513482,0.07354725340437512,0.06,0.08,0.02,0.7,0.12,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7005691056910569,0.042154471544715445,0.016068573249513482,0.06777333164060279,0.06,0.08,0.04,0.0,0.1,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7005691056910569,0.042154471544715445,0.016068573249513482,0.06777333164060279,0.06,0.08,0.04,0.0,0.1,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7005691056910569,0.042154471544715445,0.016068573249513482,0.06777333164060279,0.06,0.08,0.04,0.0,0.1,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7005691056910569,0.042154471544715445,0.016068573249513482,0.06777333164060279,0.06,0.08,0.04,0.0,0.1,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7206910569105691,0.04894308943089431,0.016068573249513482,0.07354725340437512,0.06,0.08,0.04,0.0,0.12,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7206910569105691,0.04894308943089431,0.016068573249513482,0.07354725340437512,0.06,0.08,0.04,0.0,0.12,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7206910569105691,0.04894308943089431,0.016068573249513482,0.07354725340437512,0.06,0.08,0.04,0.0,0.12,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7206910569105691,0.04894308943089431,0.016068573249513482,0.07354725340437512,0.06,0.08,0.04,0.0,0.12,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7005691056910569,0.042154471544715445,0.016068573249513482,0.06777333164060279,0.06,0.08,0.04,0.7,0.1,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7005691056910569,0.042154471544715445,0.016068573249513482,0.06777333164060279,0.06,0.08,0.04,0.7,0.1,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7005691056910569,0.042154471544715445,0.016068573249513482,0.06777333164060279,0.06,0.08,0.04,0.7,0.1,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7005691056910569,0.042154471544715445,0.016068573249513482,0.06777333164060279,0.06,0.08,0.04,0.7,0.1,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7206910569105691,0.04894308943089431,0.016068573249513482,0.07354725340437512,0.06,0.08,0.04,0.7,0.12,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7206910569105691,0.04894308943089431,0.016068573249513482,0.07354725340437512,0.06,0.08,0.04,0.7,0.12,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7206910569105691,0.04894308943089431,0.016068573249513482,0.07354725340437512,0.06,0.08,0.04,0.7,0.12,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.045105745835672846,0.8763636363636363,0.7206910569105691,0.04894308943089431,0.016068573249513482,0.07354725340437512,0.06,0.08,0.04,0.7,0.12,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.04604154969118473,0.8785714285714286,0.7007723577235773,0.042154471544715445,0.016068573249513482,0.06777333164060279,0.0,0.08,0.0,0.0,0.1,0.0,0.85,0.95,0.0
F-DFHC-U,2023,0.04604154969118473,0.8785714285714286,0.7208943089430895,0.04894308943089431,0.016068573249513482,0.07354725340437512,0.0,0.08,0.0,0.0,0.12,0.0,0.85,0.95,0.0
F-DFHC-U,2023,0.04735167508890137,0.8784722222222222,0.7010569105691058,0.042195121951219515,0.016378658310476725,0.06781659268898091,0.0,0.08,0.0,0.0,0.1,0.0,0.85,0.925,0.0
F-DFHC-U,2023,0.04735167508890137,0.8784722222222222,0.7211788617886179,0.04898373983739837,0.016378658310476725,0.07358966333859229,0.0,0.08,0.0,0.0,0.12,0.0,0.85,0.925,0.0
F-DFHC-U,2023,0.04566722814897997,0.8714285714285714,0.7007723577235773,0.04223577235772358,0.016605233050307623,0.06777333164060279,0.08,0.08,0.0,0.0,0.1,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.04566722814897997,0.8714285714285714,0.7007723577235773,0.04223577235772358,0.016605233050307623,0.06777333164060279,0.08,0.08,0.0,0.0,0.1,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.04566722814897997,0.8714285714285714,0.7007723577235773,0.04223577235772358,0.016605233050307623,0.06777333164060279,0.08,0.08,0.0,0.0,0.1,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.04566722814897997,0.8714285714285714,0.7007723577235773,0.04223577235772358,0.016605233050307623,0.06777333164060279,0.08,0.08,0.0,0.0,0.1,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.04566722814897997,0.8714285714285714,0.7208943089430895,0.049024390243902434,0.016605233050307623,0.07354725340437512,0.08,0.08,0.0,0.0,0.12,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.04566722814897997,0.8714285714285714,0.7208943089430895,0.049024390243902434,0.016605233050307623,0.07354725340437512,0.08,0.08,0.0,0.0,0.12,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.04566722814897997,0.8714285714285714,0.7208943089430895,0.049024390243902434,0.016605233050307623,0.07354725340437512,0.08,0.08,0.0,0.0,0.12,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.04566722814897997,0.8714285714285714,0.7208943089430895,0.049024390243902434,0.016605233050307623,0.07354725340437512,0.08,0.08,0.0,0.0,0.12,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.04566722814897997,0.8714285714285714,0.7007723577235773,0.04223577235772358,0.016605233050307623,0.06777333164060279,0.08,0.08,0.0,0.7,0.1,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.04566722814897997,0.8714285714285714,0.7007723577235773,0.04223577235772358,0.016605233050307623,0.06777333164060279,0.08,0.08,0.0,0.7,0.1,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.04566722814897997,0.8714285714285714,0.7007723577235773,0.04223577235772358,0.016605233050307623,0.06777333164060279,0.08,0.08,0.0,0.7,0.1,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.04566722814897997,0.8714285714285714,0.7007723577235773,0.04223577235772358,0.016605233050307623,0.06777333164060279,0.08,0.08,0.0,0.7,0.1,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.04566722814897997,0.8714285714285714,0.7208943089430895,0.049024390243902434,0.016605233050307623,0.07354725340437512,0.08,0.08,0.0,0.7,0.12,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.04566722814897997,0.8714285714285714,0.7208943089430895,0.049024390243902434,0.016605233050307623,0.07354725340437512,0.08,0.08,0.0,0.7,0.12,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.04566722814897997,0.8714285714285714,0.7208943089430895,0.049024390243902434,0.016605233050307623,0.07354725340437512,0.08,0.08,0.0,0.7,0.12,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.04566722814897997,0.8714285714285714,0.7208943089430895,0.049024390243902434,0.016605233050307623,0.07354725340437512,0.08,0.08,0.0,0.7,0.12,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.04566722814897997,0.8714285714285714,0.7007723577235773,0.04223577235772358,0.016605233050307623,0.06777333164060279,0.08,0.08,0.02,0.0,0.1,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.04566722814897997,0.8714285714285714,0.7007723577235773,0.04223577235772358,0.016605233050307623,0.06777333164060279,0.08,0.08,0.02,0.0,0.1,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.04566722814897997,0.8714285714285714,0.7007723577235773,0.04223577235772358,0.016605233050307623,0.06777333164060279,0.08,0.08,0.02,0.0,0.1,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.04566722814897997,0.8714285714285714,0.7007723577235773,0.04223577235772358,0.016605233050307623,0.06777333164060279,0.08,0.08,0.02,0.0,0.1,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.04566722814897997,0.8714285714285714,0.7208943089430895,0.049024390243902434,0.016605233050307623,0.07354725340437512,0.08,0.08,0.02,0.0,0.12,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.04566722814897997,0.8714285714285714,0.7208943089430895,0.049024390243902434,0.016605233050307623,0.07354725340437512,0.08,0.08,0.02,0.0,0.12,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.04566722814897997,0.8714285714285714,0.7208943089430895,0.049024390243902434,0.016605233050307623,0.07354725340437512,0.08,0.08,0.02,0.0,0.12,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.04566722814897997,0.8714285714285714,0.7208943089430895,0.049024390243902434,0.016605233050307623,0.07354725340437512,0.08,0.08,0.02,0.0,0.12,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.04566722814897997,0.8714285714285714,0.7007723577235773,0.04223577235772358,0.016605233050307623,0.06777333164060279,0.08,0.08,0.02,0.7,0.1,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.04566722814897997,0.8714285714285714,0.7007723577235773,0.04223577235772358,0.016605233050307623,0.06777333164060279,0.08,0.08,0.02,0.7,0.1,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.04566722814897997,0.8714285714285714,0.7007723577235773,0.04223577235772358,0.016605233050307623,0.06777333164060279,0.08,0.08,0.02,0.7,0.1,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.04566722814897997,0.8714285714285714,0.7007723577235773,0.04223577235772358,0.016605233050307623,0.06777333164060279,0.08,0.08,0.02,0.7,0.1,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.04566722814897997,0.8714285714285714,0.7208943089430895,0.049024390243902434,0.016605233050307623,0.07354725340437512,0.08,0.08,0.02,0.7,0.12,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.04566722814897997,0.8714285714285714,0.7208943089430895,0.049024390243902434,0.016605233050307623,0.07354725340437512,0.08,0.08,0.02,0.7,0.12,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.04566722814897997,0.8714285714285714,0.7208943089430895,0.049024390243902434,0.016605233050307623,0.07354725340437512,0.08,0.08,0.02,0.7,0.12,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.04566722814897997,0.8714285714285714,0.7208943089430895,0.049024390243902434,0.016605233050307623,0.07354725340437512,0.08,0.08,0.02,0.7,0.12,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.04566722814897997,0.8714285714285714,0.7007723577235773,0.04223577235772358,0.016605233050307623,0.06777333164060279,0.08,0.08,0.04,0.0,0.1,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.04566722814897997,0.8714285714285714,0.7007723577235773,0.04223577235772358,0.016605233050307623,0.06777333164060279,0.08,0.08,0.04,0.0,0.1,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.04566722814897997,0.8714285714285714,0.7007723577235773,0.04223577235772358,0.016605233050307623,0.06777333164060279,0.08,0.08,0.04,0.0,0.1,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.04566722814897997,0.8714285714285714,0.7007723577235773,0.04223577235772358,0.016605233050307623,0.06777333164060279,0.08,0.08,0.04,0.0,0.1,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.04566722814897997,0.8714285714285714,0.7208943089430895,0.049024390243902434,0.016605233050307623,0.07354725340437512,0.08,0.08,0.04,0.0,0.12,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.04566722814897997,0.8714285714285714,0.7208943089430895,0.049024390243902434,0.016605233050307623,0.07354725340437512,0.08,0.08,0.04,0.0,0.12,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.04566722814897997,0.8714285714285714,0.7208943089430895,0.049024390243902434,0.016605233050307623,0.07354725340437512,0.08,0.08,0.04,0.0,0.12,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.04566722814897997,0.8714285714285714,0.7208943089430895,0.049024390243902434,0.016605233050307623,0.07354725340437512,0.08,0.08,0.04,0.0,0.12,0.9,0.85,0.0,0.0
F-DFHC-U,2023,0.04566722814897997,0.8714285714285714,0.7007723577235773,0.04223577235772358,0.016605233050307623,0.06777333164060279,0.08,0.08,0.04,0.7,0.1,0.0,0.0,0.0,0.0
F-DFHC-U,2023,0.04566722814897997,0.8714285714285714,0.7007723577235773,0.04223577235772358,0.016605233050307623,0.06777333164060279,0.08,0.08,0.04,0.7,0.1,0.0,0.85,0.0,0.0
F-DFHC-U,2023,0.04566722814897997,0.8714285714285714,0.7007723577235773,0.04223577235772358,0.016605233050307623,0.06777333164060279,0.08,0.08,0.04,0.7,0.1,0.9,0.0,0.0,0.0
F-DFHC-U,2023,0.04566722814897997,0.8714285714285714,0.7007723577235773,0.04223577235772358,0.016605233050307623,0.06777333164060279,0.08,0.08,0.04,0.7,0.1,0.9,0.85,0.0,0.0
