test_year,stage,n_samples,n_labels,micro_precision,micro_recall,micro_f1,macro_f1,samples_f1,jaccard_samples,mean_binary_entropy,method,runtime_seconds,source_doi,blend_alpha,svd_rank,hierarchy_beta,alignment_gamma
2023,mature_factual,1231,17,0.36601735144868225,0.7579661016949153,0.49365272105088864,0.3214200917582697,0.48034973443171874,0.34763286402197857,0.8438325336661469,MatchXML-adapted,20.657,10.1109/TKDE.2024.3374750,,,,
2023,mature_factual,1231,17,0.3806287170773152,0.7593220338983051,0.5070741369552915,0.32654003876782633,0.4865351320627556,0.35873820646363297,0.8284986818741771,LSPCL-adapted,20.007,10.1016/j.knosys.2024.112887,,,,
2023,mature_factual,1231,17,0.5652933832709114,0.7674576271186441,0.6510424155283968,0.4518479071689373,0.6393655311202021,0.5192458705659355,0.6147458009567311,HALB-adapted,24.606,10.1016/j.knosys.2024.112153,,,1.0,
2023,mature_factual,1231,17,0.5652933832709114,0.7674576271186441,0.6510424155283968,0.4518479071689373,0.6393655311202021,0.5192458705659355,0.6147458009567311,DyLas-adapted,34.944,10.1016/j.inffus.2025.103081,,,,0.0
2024,event_aircraft_core,987,19,0.24349096705632306,0.8007863695937091,0.37343383925842927,0.2143446518399492,0.3694572244411329,0.24155313615799937,0.6681698388761035,BR-TFIDF,0.908,,,,,
2024,event_aircraft_core,987,19,0.2547039291643608,0.8042813455657493,0.38688662393611434,0.21459722136439585,0.38347250828642043,0.2535339560281452,0.6439809982962217,VCLDL-adapted,3.642,10.1109/TKDE.2023.3323401,0.5,,,
2024,event_aircraft_core,987,19,0.2546780407264722,0.8086500655307994,0.387360050224966,0.21739038943875047,0.3830358660682279,0.2525925946764495,0.658950223160792,SIHTC-adapted,3.679,10.1109/TKDE.2025.3579810,0.85,6,,
2024,event_aircraft_core,987,19,0.18381761287438533,0.8982088248143294,0.30518034733560934,0.19858350045531203,0.3006728760700136,0.18428489674008036,0.8606363477586718,MatchXML-adapted,1.412,10.1109/TKDE.2024.3374750,,,,
2024,event_aircraft_core,987,19,0.18723210214318287,0.8968982088248143,0.3097932699562396,0.20131366605452408,0.30401395734861975,0.18696352190804846,0.8411277740865925,LSPCL-adapted,1.401,10.1016/j.knosys.2024.112887,,,,
2024,event_aircraft_core,987,19,0.25,0.8064657055482743,0.3816809676418898,0.21625397717581163,0.3775571818699036,0.24755267330361197,0.7197129278445153,HALB-adapted,3.594,10.1016/j.knosys.2024.112153,,,0.9,
